Soort,Gebied,Jaar,Aantal,TypeGebied,Doel
Slobeend,Mechels Broek,2022,0,Vallei buiten Sigma,150
Slobeend,Mechels Broek,2023,0,Vallei buiten Sigma,150
Slobeend,Molsbroek,2005,0,Vallei buiten Sigma,150
Slobeend,Molsbroek,2006,0,Vallei buiten Sigma,150
Slobeend,Molsbroek,2007,0,Vallei buiten Sigma,150
Slobeend,Molsbroek,2008,0,Vallei buiten Sigma,150
Slobeend,Molsbroek,2009,0,Vallei buiten Sigma,150
Slobeend,Molsbroek,2010,0,Vallei buiten Sigma,150
Slobeend,Molsbroek,2011,0,Vallei buiten Sigma,150
Slobeend,Molsbroek,2012,0,Vallei buiten Sigma,150
Slobeend,Molsbroek,2013,0,Vallei buiten Sigma,150
Slobeend,Molsbroek,2014,0,Vallei buiten Sigma,150
Slobeend,Molsbroek,2015,0,Vallei buiten Sigma,150
Slobeend,Molsbroek,2016,0,Vallei buiten Sigma,150
Slobeend,Molsbroek,2017,0,Vallei buiten Sigma,150
Slobeend,Molsbroek,2018,0,Vallei buiten Sigma,150
Slobeend,Molsbroek,2019,0,Vallei buiten Sigma,150
Slobeend,Molsbroek,2020,0,Vallei buiten Sigma,150
Slobeend,Molsbroek,2021,0,Vallei buiten Sigma,150
Slobeend,Molsbroek,2022,0,Vallei buiten Sigma,150
Slobeend,Molsbroek,2023,0,Vallei buiten Sigma,150
Slobeend,Noordelijk eiland,2005,0,Vallei buiten Sigma,150
Slobeend,Noordelijk eiland,2006,0,Vallei buiten Sigma,150
Slobeend,Noordelijk eiland,2007,0,Vallei buiten Sigma,150
Slobeend,Noordelijk eiland,2008,0,Vallei buiten Sigma,150
Slobeend,Noordelijk eiland,2009,0,Vallei buiten Sigma,150
Slobeend,Noordelijk eiland,2010,0,Vallei buiten Sigma,150
Slobeend,Noordelijk eiland,2011,0,Vallei buiten Sigma,150
Slobeend,Noordelijk eiland,2012,0,Vallei buiten Sigma,150
Slobeend,Noordelijk eiland,2013,0,Vallei buiten Sigma,150
Slobeend,Noordelijk eiland,2014,0,Vallei buiten Sigma,150
Slobeend,Noordelijk eiland,2015,0,Vallei buiten Sigma,150
Slobeend,Noordelijk eiland,2016,0,Vallei buiten Sigma,150
Slobeend,Noordelijk eiland,2017,0,Vallei buiten Sigma,150
Slobeend,Noordelijk eiland,2018,0,Vallei buiten Sigma,150
Slobeend,Noordelijk eiland,2019,0,Vallei buiten Sigma,150
Slobeend,Noordelijk eiland,2020,0,Vallei buiten Sigma,150
Slobeend,Noordelijk eiland,2021,0,Vallei buiten Sigma,150
Slobeend,Noordelijk eiland,2022,0,Vallei buiten Sigma,150
Slobeend,Noordelijk eiland,2023,0,Vallei buiten Sigma,150
Slobeend,NoordelijkGebied,2005,1,Sigma_LO,150
Slobeend,NoordelijkGebied,2006,1,Sigma_LO,150
Slobeend,NoordelijkGebied,2007,1,Sigma_LO,150
Slobeend,NoordelijkGebied,2008,0,Sigma_LO,150
Slobeend,NoordelijkGebied,2009,4,Sigma_LO,150
Slobeend,NoordelijkGebied,2010,16,Sigma_LO,150
Slobeend,NoordelijkGebied,2011,12,Sigma_LO,150
Slobeend,NoordelijkGebied,2012,34,Sigma_LO,150
Slobeend,NoordelijkGebied,2013,10,Sigma_LO,150
Slobeend,NoordelijkGebied,2014,23,Sigma_LO,150
Slobeend,NoordelijkGebied,2015,20,Sigma_LO,150
Slobeend,NoordelijkGebied,2016,13,Sigma_LO,150
Slobeend,NoordelijkGebied,2017,12,Sigma_LO,150
Slobeend,NoordelijkGebied,2018,10,Sigma_LO,150
Slobeend,NoordelijkGebied,2019,10,Sigma_LO,150
Slobeend,NoordelijkGebied,2020,7,Sigma_LO,150
Slobeend,NoordelijkGebied,2021,9,Sigma_LO,150
Slobeend,NoordelijkGebied,2022,7,Sigma_LO,150
Slobeend,NoordelijkGebied,2023,0,Sigma_LO,150
Slobeend,Paardeweide,2005,0,Sigma,150
Slobeend,Paardeweide,2006,0,Sigma,150
Slobeend,Paardeweide,2007,0,Sigma,150
Slobeend,Paardeweide,2008,0,Sigma,150
Slobeend,Paardeweide,2009,0,Sigma,150
Slobeend,Paardeweide,2010,0,Sigma,150
Slobeend,Paardeweide,2011,0,Sigma,150
Slobeend,Paardeweide,2012,0,Sigma,150
Slobeend,Paardeweide,2013,0,Sigma,150
Slobeend,Paardeweide,2014,12,Sigma,150
Slobeend,Paardeweide,2015,8,Sigma,150
Slobeend,Paardeweide,2016,4,Sigma,150
Slobeend,Paardeweide,2017,5,Sigma,150
Slobeend,Paardeweide,2018,6,Sigma,150
Slobeend,Paardeweide,2019,6,Sigma,150
Slobeend,Paardeweide,2020,6,Sigma,150
Slobeend,Paardeweide,2021,0,Sigma,150
Slobeend,Paardeweide,2022,0,Sigma,150
Slobeend,Paardeweide,2023,0,Sigma,150
Slobeend,Paardeweide oost,2005,0,Sigma,150
Slobeend,Paardeweide oost,2006,0,Sigma,150
Slobeend,Paardeweide oost,2007,0,Sigma,150
Slobeend,Paardeweide oost,2008,0,Sigma,150
Slobeend,Paardeweide oost,2009,0,Sigma,150
Slobeend,Paardeweide oost,2010,0,Sigma,150
Slobeend,Paardeweide oost,2011,0,Sigma,150
Slobeend,Paardeweide oost,2012,0,Sigma,150
Slobeend,Paardeweide oost,2013,0,Sigma,150
Slobeend,Paardeweide oost,2014,0,Sigma,150
Slobeend,Paardeweide oost,2015,0,Sigma,150
Slobeend,Paardeweide oost,2016,0,Sigma,150
Slobeend,Paardeweide oost,2017,0,Sigma,150
Slobeend,Paardeweide oost,2018,0,Sigma,150
Slobeend,Paardeweide oost,2019,0,Sigma,150
Slobeend,Paardeweide oost,2020,0,Sigma,150
Slobeend,Paardeweide oost,2021,0,Sigma,150
Slobeend,Paardeweide oost,2022,0,Sigma,150
Slobeend,Paardeweide oost,2023,0,Sigma,150
Slobeend,Paardeweide west,2005,0,Sigma,150
Slobeend,Paardeweide west,2006,0,Sigma,150
Slobeend,Paardeweide west,2007,0,Sigma,150
Slobeend,Paardeweide west,2008,0,Sigma,150
Slobeend,Paardeweide west,2009,0,Sigma,150
Slobeend,Paardeweide west,2010,0,Sigma,150
Slobeend,Paardeweide west,2011,0,Sigma,150
Slobeend,Paardeweide west,2012,0,Sigma,150
Slobeend,Paardeweide west,2013,0,Sigma,150
Slobeend,Paardeweide west,2014,0,Sigma,150
Slobeend,Paardeweide west,2015,0,Sigma,150
Slobeend,Paardeweide west,2016,0,Sigma,150
Slobeend,Paardeweide west,2017,0,Sigma,150
Slobeend,Paardeweide west,2018,0,Sigma,150
Slobeend,Paardeweide west,2019,0,Sigma,150
Slobeend,Paardeweide west,2020,0,Sigma,150
Slobeend,Paardeweide west,2021,0,Sigma,150
Slobeend,Paardeweide west,2022,0,Sigma,150
Slobeend,Paardeweide west,2023,0,Sigma,150
Slobeend,Potpolder Lillo,2005,4,Sigma,150
Slobeend,Potpolder Lillo,2006,3,Sigma,150
Slobeend,Potpolder Lillo,2007,6,Sigma,150
Slobeend,Potpolder Lillo,2008,4,Sigma,150
Slobeend,Potpolder Lillo,2009,4,Sigma,150
Slobeend,Potpolder Lillo,2010,4,Sigma,150
Slobeend,Potpolder Lillo,2011,4,Sigma,150
Slobeend,Potpolder Lillo,2012,4,Sigma,150
Slobeend,Potpolder Lillo,2013,0,Sigma,150
Slobeend,Potpolder Lillo,2014,0,Sigma,150
Slobeend,Potpolder Lillo,2015,0,Sigma,150
Slobeend,Potpolder Lillo,2016,0,Sigma,150
Slobeend,Potpolder Lillo,2017,0,Sigma,150
Slobeend,Potpolder Lillo,2018,0,Sigma,150
Slobeend,Potpolder Lillo,2019,0,Sigma,150
Slobeend,Potpolder Lillo,2020,0,Sigma,150
Slobeend,Potpolder Lillo,2021,0,Sigma,150
Slobeend,Potpolder Lillo,2022,0,Sigma,150
Slobeend,Potpolder Lillo,2023,0,Sigma,150
Slobeend,Prosperpolder-noord,2005,0,Sigma_LO,150
Slobeend,Prosperpolder-noord,2006,0,Sigma_LO,150
Slobeend,Prosperpolder-noord,2007,0,Sigma_LO,150
Slobeend,Prosperpolder-noord,2008,0,Sigma_LO,150
Slobeend,Prosperpolder-noord,2009,0,Sigma_LO,150
Slobeend,Prosperpolder-noord,2010,0,Sigma_LO,150
Slobeend,Prosperpolder-noord,2011,0,Sigma_LO,150
Slobeend,Prosperpolder-noord,2012,0,Sigma_LO,150
Slobeend,Prosperpolder-noord,2013,0,Sigma_LO,150
Slobeend,Prosperpolder-noord,2014,0,Sigma_LO,150
Slobeend,Prosperpolder-noord,2015,0,Sigma_LO,150
Slobeend,Prosperpolder-noord,2016,0,Sigma_LO,150
Slobeend,Prosperpolder-noord,2017,0,Sigma_LO,150
Slobeend,Prosperpolder-noord,2018,0,Sigma_LO,150
Slobeend,Prosperpolder-noord,2019,0,Sigma_LO,150
Slobeend,Prosperpolder-noord,2020,0,Sigma_LO,150
Slobeend,Prosperpolder-noord,2021,0,Sigma_LO,150
Slobeend,Prosperpolder-noord,2022,0,Sigma_LO,150
Slobeend,Prosperpolder-noord,2023,0,Sigma_LO,150
Slobeend,Prosperpolder-zuid,2005,0,Sigma_LO,150
Slobeend,Prosperpolder-zuid,2006,0,Sigma_LO,150
Slobeend,Prosperpolder-zuid,2007,0,Sigma_LO,150
Slobeend,Prosperpolder-zuid,2008,0,Sigma_LO,150
Slobeend,Prosperpolder-zuid,2009,0,Sigma_LO,150
Slobeend,Prosperpolder-zuid,2010,0,Sigma_LO,150
Slobeend,Prosperpolder-zuid,2011,0,Sigma_LO,150
Slobeend,Prosperpolder-zuid,2012,0,Sigma_LO,150
Slobeend,Prosperpolder-zuid,2013,0,Sigma_LO,150
Slobeend,Prosperpolder-zuid,2014,0,Sigma_LO,150
Slobeend,Prosperpolder-zuid,2015,0,Sigma_LO,150
Slobeend,Prosperpolder-zuid,2016,0,Sigma_LO,150
Slobeend,Prosperpolder-zuid,2017,0,Sigma_LO,150
Slobeend,Prosperpolder-zuid,2018,0,Sigma_LO,150
Slobeend,Prosperpolder-zuid,2019,0,Sigma_LO,150
Slobeend,Prosperpolder-zuid,2020,0,Sigma_LO,150
Slobeend,Prosperpolder-zuid,2021,0,Sigma_LO,150
Slobeend,Prosperpolder-zuid,2022,0,Sigma_LO,150
Slobeend,Prosperpolder-zuid,2023,2,Sigma_LO,150
Slobeend,Scheldebroeken excl. Paardeweide-oost,2005,0,Vallei buiten Sigma,150
Slobeend,Scheldebroeken excl. Paardeweide-oost,2006,0,Vallei buiten Sigma,150
Slobeend,Scheldebroeken excl. Paardeweide-oost,2007,0,Vallei buiten Sigma,150
Slobeend,Scheldebroeken excl. Paardeweide-oost,2008,0,Vallei buiten Sigma,150
Slobeend,Scheldebroeken excl. Paardeweide-oost,2009,0,Vallei buiten Sigma,150
Slobeend,Scheldebroeken excl. Paardeweide-oost,2010,0,Vallei buiten Sigma,150
Slobeend,Scheldebroeken excl. Paardeweide-oost,2011,0,Vallei buiten Sigma,150
Slobeend,Scheldebroeken excl. Paardeweide-oost,2012,0,Vallei buiten Sigma,150
Slobeend,Scheldebroeken excl. Paardeweide-oost,2013,0,Vallei buiten Sigma,150
Slobeend,Scheldebroeken excl. Paardeweide-oost,2014,0,Vallei buiten Sigma,150
Slobeend,Scheldebroeken excl. Paardeweide-oost,2015,0,Vallei buiten Sigma,150
Slobeend,Scheldebroeken excl. Paardeweide-oost,2016,0,Vallei buiten Sigma,150
Slobeend,Scheldebroeken excl. Paardeweide-oost,2017,0,Vallei buiten Sigma,150
Slobeend,Scheldebroeken excl. Paardeweide-oost,2018,0,Vallei buiten Sigma,150
Slobeend,Scheldebroeken excl. Paardeweide-oost,2019,0,Vallei buiten Sigma,150
Slobeend,Scheldebroeken excl. Paardeweide-oost,2020,0,Vallei buiten Sigma,150
Slobeend,Scheldebroeken excl. Paardeweide-oost,2021,0,Vallei buiten Sigma,150
Slobeend,Scheldebroeken excl. Paardeweide-oost,2022,0,Vallei buiten Sigma,150
Slobeend,Scheldebroeken excl. Paardeweide-oost,2023,0,Vallei buiten Sigma,150
Slobeend,Schor Ouden Doel,2005,0,Sigma_LO,150
Slobeend,Schor Ouden Doel,2006,0,Sigma_LO,150
Slobeend,Schor Ouden Doel,2007,0,Sigma_LO,150
Slobeend,Schor Ouden Doel,2008,0,Sigma_LO,150
Slobeend,Schor Ouden Doel,2009,0,Sigma_LO,150
Slobeend,Schor Ouden Doel,2010,0,Sigma_LO,150
Slobeend,Schor Ouden Doel,2011,0,Sigma_LO,150
Slobeend,Schor Ouden Doel,2012,0,Sigma_LO,150
Slobeend,Schor Ouden Doel,2013,0,Sigma_LO,150
Slobeend,Schor Ouden Doel,2014,0,Sigma_LO,150
Slobeend,Schor Ouden Doel,2015,0,Sigma_LO,150
Slobeend,Schor Ouden Doel,2016,0,Sigma_LO,150
Slobeend,Schor Ouden Doel,2017,0,Sigma_LO,150
Slobeend,Schor Ouden Doel,2018,0,Sigma_LO,150
Slobeend,Schor Ouden Doel,2019,0,Sigma_LO,150
Slobeend,Schor Ouden Doel,2020,0,Sigma_LO,150
Slobeend,Schor Ouden Doel,2021,0,Sigma_LO,150
Slobeend,Schor Ouden Doel,2022,0,Sigma_LO,150
Slobeend,Schor Ouden Doel,2023,0,Sigma_LO,150
Slobeend,Viersels gebroekt,2005,0,Vallei buiten Sigma,150
Slobeend,Viersels gebroekt,2006,0,Vallei buiten Sigma,150
Slobeend,Viersels gebroekt,2007,0,Vallei buiten Sigma,150
Slobeend,Viersels gebroekt,2008,0,Vallei buiten Sigma,150
Slobeend,Viersels gebroekt,2009,0,Vallei buiten Sigma,150
Slobeend,Viersels gebroekt,2010,0,Vallei buiten Sigma,150
Slobeend,Viersels gebroekt,2011,0,Vallei buiten Sigma,150
Slobeend,Viersels gebroekt,2012,0,Vallei buiten Sigma,150
Slobeend,Viersels gebroekt,2013,0,Vallei buiten Sigma,150
Slobeend,Viersels gebroekt,2014,0,Vallei buiten Sigma,150
Slobeend,Viersels gebroekt,2015,0,Vallei buiten Sigma,150
Slobeend,Viersels gebroekt,2016,0,Vallei buiten Sigma,150
Slobeend,Viersels gebroekt,2017,0,Vallei buiten Sigma,150
Slobeend,Viersels gebroekt,2018,0,Vallei buiten Sigma,150
Slobeend,Viersels gebroekt,2019,0,Vallei buiten Sigma,150
Slobeend,Viersels gebroekt,2020,0,Vallei buiten Sigma,150
Slobeend,Viersels gebroekt,2021,0,Vallei buiten Sigma,150
Slobeend,Viersels gebroekt,2022,0,Vallei buiten Sigma,150
Slobeend,Viersels gebroekt,2023,0,Vallei buiten Sigma,150
Slobeend,Weijmeerbroek,2005,0,Sigma,150
Slobeend,Weijmeerbroek,2006,0,Sigma,150
Slobeend,Weijmeerbroek,2007,0,Sigma,150
Slobeend,Weijmeerbroek,2008,0,Sigma,150
Slobeend,Weijmeerbroek,2009,0,Sigma,150
Slobeend,Weijmeerbroek,2010,0,Sigma,150
Slobeend,Weijmeerbroek,2011,0,Sigma,150
Slobeend,Weijmeerbroek,2012,0,Sigma,150
Slobeend,Weijmeerbroek,2013,0,Sigma,150
Slobeend,Weijmeerbroek,2014,2,Sigma,150
Slobeend,Weijmeerbroek,2015,1,Sigma,150
Slobeend,Weijmeerbroek,2016,0,Sigma,150
Slobeend,Weijmeerbroek,2017,0,Sigma,150
Slobeend,Weijmeerbroek,2018,0,Sigma,150
Slobeend,Weijmeerbroek,2019,0,Sigma,150
Slobeend,Weijmeerbroek,2020,0,Sigma,150
Slobeend,Weijmeerbroek,2021,2,Sigma,150
Slobeend,Weijmeerbroek,2022,0,Sigma,150
Slobeend,Weijmeerbroek,2023,3,Sigma,150
Slobeend,Wijmeers,2005,2,Sigma,150
Slobeend,Wijmeers,2006,2,Sigma,150
Slobeend,Wijmeers,2007,2,Sigma,150
Slobeend,Wijmeers,2008,2,Sigma,150
Slobeend,Wijmeers,2009,2,Sigma,150
Slobeend,Wijmeers,2010,2,Sigma,150
Slobeend,Wijmeers,2011,2,Sigma,150
Slobeend,Wijmeers,2012,2,Sigma,150
Slobeend,Wijmeers,2013,2,Sigma,150
Slobeend,Wijmeers,2014,2,Sigma,150
Slobeend,Wijmeers,2015,2,Sigma,150
Slobeend,Wijmeers,2016,8,Sigma,150
Slobeend,Wijmeers,2017,8,Sigma,150
Slobeend,Wijmeers,2018,5,Sigma,150
Slobeend,Wijmeers,2019,2,Sigma,150
Slobeend,Wijmeers,2020,2,Sigma,150
Slobeend,Wijmeers,2021,0,Sigma,150
Slobeend,Wijmeers,2022,0,Sigma,150
Slobeend,Wijmeers,2023,0,Sigma,150
Slobeend,Wijmeers-noord,2005,0,Sigma,150
Slobeend,Wijmeers-noord,2006,0,Sigma,150
Slobeend,Wijmeers-noord,2007,0,Sigma,150
Slobeend,Wijmeers-noord,2008,0,Sigma,150
Slobeend,Wijmeers-noord,2009,0,Sigma,150
Slobeend,Wijmeers-noord,2010,0,Sigma,150
Slobeend,Wijmeers-noord,2011,0,Sigma,150
Slobeend,Wijmeers-noord,2012,0,Sigma,150
Slobeend,Wijmeers-noord,2013,0,Sigma,150
Slobeend,Wijmeers-noord,2014,0,Sigma,150
Slobeend,Wijmeers-noord,2015,0,Sigma,150
Slobeend,Wijmeers-noord,2016,0,Sigma,150
Slobeend,Wijmeers-noord,2017,0,Sigma,150
Slobeend,Wijmeers-noord,2018,0,Sigma,150
Slobeend,Wijmeers-noord,2019,0,Sigma,150
Slobeend,Wijmeers-noord,2020,0,Sigma,150
Slobeend,Wijmeers-noord,2021,2,Sigma,150
Slobeend,Wijmeers-noord,2022,2,Sigma,150
Slobeend,Wijmeers-noord,2023,2,Sigma,150
Slobeend,Wijmeers-zuid,2005,0,Sigma,150
Slobeend,Wijmeers-zuid,2006,0,Sigma,150
Slobeend,Wijmeers-zuid,2007,0,Sigma,150
Slobeend,Wijmeers-zuid,2008,0,Sigma,150
Slobeend,Wijmeers-zuid,2009,0,Sigma,150
Slobeend,Wijmeers-zuid,2010,0,Sigma,150
Slobeend,Wijmeers-zuid,2011,0,Sigma,150
Slobeend,Wijmeers-zuid,2012,0,Sigma,150
Slobeend,Wijmeers-zuid,2013,0,Sigma,150
Slobeend,Wijmeers-zuid,2014,0,Sigma,150
Slobeend,Wijmeers-zuid,2015,0,Sigma,150
Slobeend,Wijmeers-zuid,2016,0,Sigma,150
Slobeend,Wijmeers-zuid,2017,0,Sigma,150
Slobeend,Wijmeers-zuid,2018,0,Sigma,150
Slobeend,Wijmeers-zuid,2019,0,Sigma,150
Slobeend,Wijmeers-zuid,2020,0,Sigma,150
Slobeend,Wijmeers-zuid,2021,0,Sigma,150
Slobeend,Wijmeers-zuid,2022,0,Sigma,150
Slobeend,Wijmeers-zuid,2023,0,Sigma,150
Slobeend,Zennegat,2005,0,Sigma,150
Slobeend,Zennegat,2006,0,Sigma,150
Slobeend,Zennegat,2007,0,Sigma,150
Slobeend,Zennegat,2008,0,Sigma,150
Slobeend,Zennegat,2009,0,Sigma,150
Slobeend,Zennegat,2010,0,Sigma,150
Slobeend,Zennegat,2011,0,Sigma,150
Slobeend,Zennegat,2012,0,Sigma,150
Slobeend,Zennegat,2013,0,Sigma,150
Slobeend,Zennegat,2014,0,Sigma,150
Slobeend,Zennegat,2015,0,Sigma,150
Slobeend,Zennegat,2016,0,Sigma,150
Slobeend,Zennegat,2017,0,Sigma,150
Slobeend,Zennegat,2018,8,Sigma,150
Slobeend,Zennegat,2019,6,Sigma,150
Slobeend,Zennegat,2020,4,Sigma,150
Slobeend,Zennegat,2021,5,Sigma,150
Slobeend,Zennegat,2022,4,Sigma,150
Slobeend,Zennegat,2023,5,Sigma,150
Slobeend,Zuidelijk eiland,2005,0,Vallei buiten Sigma,150
Slobeend,Zuidelijk eiland,2006,0,Vallei buiten Sigma,150
Slobeend,Zuidelijk eiland,2007,0,Vallei buiten Sigma,150
Slobeend,Zuidelijk eiland,2008,0,Vallei buiten Sigma,150
Slobeend,Zuidelijk eiland,2009,0,Vallei buiten Sigma,150
Slobeend,Zuidelijk eiland,2010,0,Vallei buiten Sigma,150
Slobeend,Zuidelijk eiland,2011,0,Vallei buiten Sigma,150
Slobeend,Zuidelijk eiland,2012,0,Vallei buiten Sigma,150
Slobeend,Zuidelijk eiland,2013,0,Vallei buiten Sigma,150
Slobeend,Zuidelijk eiland,2014,0,Vallei buiten Sigma,150
Slobeend,Zuidelijk eiland,2015,0,Vallei buiten Sigma,150
Slobeend,Zuidelijk eiland,2016,0,Vallei buiten Sigma,150
Slobeend,Zuidelijk eiland,2017,0,Vallei buiten Sigma,150
Slobeend,Zuidelijk eiland,2018,0,Vallei buiten Sigma,150
Slobeend,Zuidelijk eiland,2019,0,Vallei buiten Sigma,150
Slobeend,Zuidelijk eiland,2020,0,Vallei buiten Sigma,150
Slobeend,Zuidelijk eiland,2021,0,Vallei buiten Sigma,150
Slobeend,Zuidelijk eiland,2022,0,Vallei buiten Sigma,150
Slobeend,Zuidelijk eiland,2023,0,Vallei buiten Sigma,150
Zomertaling,Beneden Nete,2005,0,Sigma,20
Zomertaling,Beneden Nete,2006,0,Sigma,20
Zomertaling,Beneden Nete,2007,0,Sigma,20
Zomertaling,Beneden Nete,2008,0,Sigma,20
Zomertaling,Beneden Nete,2009,0,Sigma,20
Zomertaling,Beneden Nete,2010,0,Sigma,20
Zomertaling,Beneden Nete,2011,0,Sigma,20
Zomertaling,Beneden Nete,2012,0,Sigma,20
Zomertaling,Beneden Nete,2013,0,Sigma,20
Zomertaling,Beneden Nete,2014,0,Sigma,20
Zomertaling,Beneden Nete,2015,0,Sigma,20
Zomertaling,Beneden Nete,2016,0,Sigma,20
Zomertaling,Beneden Nete,2017,0,Sigma,20
Zomertaling,Beneden Nete,2018,0,Sigma,20
Zomertaling,Beneden Nete,2019,0,Sigma,20
Zomertaling,Beneden Nete,2020,0,Sigma,20
Zomertaling,Beneden Nete,2021,0,Sigma,20
Zomertaling,Beneden Nete,2022,2,Sigma,20
Zomertaling,Beneden Nete,2023,0,Sigma,20
Zomertaling,Bergenmeersen,2005,0,Sigma,20
Zomertaling,Bergenmeersen,2006,0,Sigma,20
Zomertaling,Bergenmeersen,2007,0,Sigma,20
Zomertaling,Bergenmeersen,2008,0,Sigma,20
Zomertaling,Bergenmeersen,2009,0,Sigma,20
Zomertaling,Bergenmeersen,2010,0,Sigma,20
Zomertaling,Bergenmeersen,2011,0,Sigma,20
Zomertaling,Bergenmeersen,2012,0,Sigma,20
Zomertaling,Bergenmeersen,2013,0,Sigma,20
Zomertaling,Bergenmeersen,2014,0,Sigma,20
Zomertaling,Bergenmeersen,2015,1,Sigma,20
Zomertaling,Bergenmeersen,2016,1,Sigma,20
Zomertaling,Bergenmeersen,2017,0,Sigma,20
Zomertaling,Bergenmeersen,2018,0,Sigma,20
Zomertaling,Bergenmeersen,2019,0,Sigma,20
Zomertaling,Bergenmeersen,2020,0,Sigma,20
Zomertaling,Bergenmeersen,2021,0,Sigma,20
Zomertaling,Bergenmeersen,2022,0,Sigma,20
Zomertaling,Bergenmeersen,2023,0,Sigma,20
Zomertaling,Blokkersdijk,2005,0,BD,20
Zomertaling,Blokkersdijk,2006,0,BD,20
Zomertaling,Blokkersdijk,2007,0,BD,20
Zomertaling,Blokkersdijk,2008,0,BD,20
Zomertaling,Blokkersdijk,2009,0,BD,20
Zomertaling,Blokkersdijk,2010,0,BD,20
Zomertaling,Blokkersdijk,2011,0,BD,20
Zomertaling,Blokkersdijk,2012,0,BD,20
Zomertaling,Blokkersdijk,2013,0,BD,20
Zomertaling,Blokkersdijk,2014,0,BD,20
Zomertaling,Blokkersdijk,2015,0,BD,20
Zomertaling,Blokkersdijk,2016,0,BD,20
Zomertaling,Blokkersdijk,2017,0,BD,20
Zomertaling,Blokkersdijk,2018,0,BD,20
Zomertaling,Blokkersdijk,2019,0,BD,20
Zomertaling,Blokkersdijk,2020,0,BD,20
Zomertaling,Blokkersdijk,2021,0,BD,20
Zomertaling,Blokkersdijk,2022,0,BD,20
Zomertaling,Blokkersdijk,2023,0,BD,20
Zomertaling,Burchtse Weel,2005,0,Sigma,20
Zomertaling,Burchtse Weel,2006,0,Sigma,20
Zomertaling,Burchtse Weel,2007,0,Sigma,20
Zomertaling,Burchtse Weel,2008,0,Sigma,20
Zomertaling,Burchtse Weel,2009,0,Sigma,20
Zomertaling,Burchtse Weel,2010,0,Sigma,20
Zomertaling,Burchtse Weel,2011,0,Sigma,20
Zomertaling,Burchtse Weel,2012,0,Sigma,20
Zomertaling,Burchtse Weel,2013,0,Sigma,20
Zomertaling,Burchtse Weel,2014,0,Sigma,20
Zomertaling,Burchtse Weel,2015,0,Sigma,20
Zomertaling,Burchtse Weel,2016,0,Sigma,20
Zomertaling,Burchtse Weel,2017,0,Sigma,20
Zomertaling,Burchtse Weel,2018,0,Sigma,20
Zomertaling,Burchtse Weel,2019,0,Sigma,20
Zomertaling,Burchtse Weel,2020,0,Sigma,20
Zomertaling,Burchtse Weel,2021,0,Sigma,20
Zomertaling,Burchtse Weel,2022,0,Sigma,20
Zomertaling,Burchtse Weel,2023,0,Sigma,20
Zomertaling,Doelpolder-noord,2005,0,Sigma_LO,20
Zomertaling,Doelpolder-noord,2006,0,Sigma_LO,20
Zomertaling,Doelpolder-noord,2007,0,Sigma_LO,20
Zomertaling,Doelpolder-noord,2008,0,Sigma_LO,20
Zomertaling,Doelpolder-noord,2009,0,Sigma_LO,20
Zomertaling,Doelpolder-noord,2010,0,Sigma_LO,20
Zomertaling,Doelpolder-noord,2011,0,Sigma_LO,20
Zomertaling,Doelpolder-noord,2012,0,Sigma_LO,20
Zomertaling,Doelpolder-noord,2013,0,Sigma_LO,20
Zomertaling,Doelpolder-noord,2014,0,Sigma_LO,20
Zomertaling,Doelpolder-noord,2015,0,Sigma_LO,20
Zomertaling,Doelpolder-noord,2016,0,Sigma_LO,20
Zomertaling,Doelpolder-noord,2017,0,Sigma_LO,20
Zomertaling,Doelpolder-noord,2018,0,Sigma_LO,20
Zomertaling,Doelpolder-noord,2019,0,Sigma_LO,20
Zomertaling,Doelpolder-noord,2020,0,Sigma_LO,20
Zomertaling,Doelpolder-noord,2021,0,Sigma_LO,20
Zomertaling,Doelpolder-noord,2022,0,Sigma_LO,20
Zomertaling,Doelpolder-noord,2023,2,Sigma_LO,20
Zomertaling,Donkmeer,2005,0,Vallei buiten Sigma,20
Zomertaling,Donkmeer,2006,0,Vallei buiten Sigma,20
Zomertaling,Donkmeer,2007,0,Vallei buiten Sigma,20
Zomertaling,Donkmeer,2008,0,Vallei buiten Sigma,20
Zomertaling,Donkmeer,2009,0,Vallei buiten Sigma,20
Zomertaling,Donkmeer,2010,0,Vallei buiten Sigma,20
Zomertaling,Donkmeer,2011,0,Vallei buiten Sigma,20
Zomertaling,Donkmeer,2012,0,Vallei buiten Sigma,20
Zomertaling,Donkmeer,2013,0,Vallei buiten Sigma,20
Zomertaling,Donkmeer,2014,0,Vallei buiten Sigma,20
Zomertaling,Donkmeer,2015,0,Vallei buiten Sigma,20
Zomertaling,Donkmeer,2016,0,Vallei buiten Sigma,20
Zomertaling,Donkmeer,2017,0,Vallei buiten Sigma,20
Zomertaling,Donkmeer,2018,0,Vallei buiten Sigma,20
Zomertaling,Donkmeer,2019,0,Vallei buiten Sigma,20
Zomertaling,Donkmeer,2020,0,Vallei buiten Sigma,20
Zomertaling,Donkmeer,2021,0,Vallei buiten Sigma,20
Zomertaling,Donkmeer,2022,0.5,Vallei buiten Sigma,20
Zomertaling,Donkmeer,2023,0,Vallei buiten Sigma,20
Zomertaling,Durmemeersen,2005,0,Vallei buiten Sigma,20
Zomertaling,Durmemeersen,2006,0,Vallei buiten Sigma,20
Zomertaling,Durmemeersen,2007,0,Vallei buiten Sigma,20
